Domain size 512x512x64, z-curve layout

=============================================================================================
=== LAPLAP-IDXVAR VS LAPLAP-KLOOP AT 128 (KLOOP OPTIMAL) AND 512 THREADS (IDXVAR OPTIMAL) ===
Why does performance decrease with more threads for kloop whereas it increases for more threads for idxvar?
 -> Too low occupancy in kloop variants!

=== 64x1x4 Threads (optimal for idxvar) ===

--- idxvar ---
Kernel: void LapLapUnstr::Chasing::laplap_idxvar<double>(int const *, int, int, _coord3<int>, double const *, _coord3<int>*)
     21                  sysmem_write_utilization                                  System Memory Write Utilization     Low (1)     Low (1)     Low (1)
     21                            stall_sleeping                                   Issue Stall Reasons (Sleeping)       0.00%       0.00%       0.00%
     21               pcie_total_data_transmitted                                      PCIe Total Data Transmitted           0        3584         316
     21                  pcie_total_data_received                                         PCIe Total Data Received           0         512         121
     21                inst_executed_global_loads                         Warp level instructions for global loads     6806860     6806860     6806860
     21                 inst_executed_local_loads                          Warp level instructions for local loads           0           0           0
     21                inst_executed_shared_loads                         Warp level instructions for shared loads           0           0           0
     21               inst_executed_surface_loads                        Warp level instructions for surface loads           0           0           0
     21               inst_executed_global_stores                        Warp level instructions for global stores      516160      516160      516160
     21                inst_executed_local_stores                         Warp level instructions for local stores           0           0           0
     21               inst_executed_shared_stores                        Warp level instructions for shared stores           0           0           0
     21              inst_executed_surface_stores                       Warp level instructions for surface stores           0           0           0
     21              inst_executed_global_atomics             Warp level instructions for global atom and atom cas           0           0           0
     21           inst_executed_global_reductions                    Warp level instructions for global reductions           0           0           0
     21             inst_executed_surface_atomics            Warp level instructions for surface atom and atom cas           0           0           0
     21          inst_executed_surface_reductions                   Warp level instructions for surface reductions           0           0           0
     21              inst_executed_shared_atomics             Warp level shared instructions for atom and atom CAS           0           0           0
     21                     inst_executed_tex_ops                              Warp level instructions for texture           0           0           0
